272,0000000467,0000000170,FALSE
273,0000000256,0000000199,TRUE
274,0000000147,0000000753,FALSE
275,0000000463,0000000403,TRUE
276,0000000500,0000000151,FALSE
277,0000000292,0000000282,TRUE
278,0000000448,0000000016,TRUE
279,0000000126,0000000452,FALSE
280,0000000491,0000000006,TRUE
281,0000000314,0000000841,FALSE
282,0000000378,0000000835,TRUE
283,0000000276,0000000272,FALSE
284,0000000347,0000000189,TRUE
285,0000000493,0000000795,FALSE
286,0000000291,0000000345,TRUE
287,0000000337,0000000691,FALSE
288,0000000297,0000000915,TRUE
289,0000000500,0000000652,FALSE
290,0000000373,0000000242,FALSE
291,0000000176,0000000498,FALSE
292,0000000241,0000000923,FALSE
293,0000000322,0000000783,FALSE
294,0000000476,0000000929,FALSE
295,0000000344,0000000909,FALSE
296,0000000410,0000000263,FALSE
297,0000000297,0000000486,FALSE
298,0000000237,0000000357,TRUE
299,0000000434,0000000474,FALSE
300,0000000375,0000000938,FALSE
301,0000000455,0000000035,TRUE
302,0000000456,0000000598,FALSE
303,0000000122,0000000224,FALSE
304,0000000192,0000000746,TRUE
305,0000000331,0000000736,FALSE
306,0000000185,0000000353,TRUE
307,0000000185,0000000522,FALSE
308,0000000422,0000000181,TRUE
309,0000000155,0000000361,TRUE
310,0000000342,0000000100,FALSE
311,0000000220,0000000413,FALSE
312,0000000185,0000000352,FALSE
313,0000000156,0000000442,FALSE
314,0000000334,0000000959,FALSE
315,0000000288,0000000795,FALSE
316,0000000198,0000000548,FALSE
317,0000000305,0000000777,TRUE
318,0000000388,0000000473,FALSE
319,0000000217,0000000543,TRUE
320,0000000320,0000000357,FALSE
321,0000000379,0000000707,TRUE
322,0000000305,0000000042,FALSE
323,0000000382,0000000525,FALSE
324,0000000369,0000000958,FALSE
325,0000000446,0000000330,TRUE
326,0000000204,0000000215,FALSE
327,0000000465,0000000754,FALSE
328,0000000468,0000000418,FALSE
329,0000000437,0000000030,FALSE
330,0000000173,0000000054,TRUE
331,0000000483,0000000095,FALSE
332,0000000410,0000000544,FALSE
333,0000000134,0000000165,FALSE
334,0000000157,0000000366,TRUE
335,0000000234,0000000701,TRUE
336,0000000150,0000000401,FALSE
337,0000000271,0000000266,FALSE
338,0000000311,0000000664,FALSE
339,0000000341,0000000998,TRUE
340,0000000197,0000000139,FALSE
341,0000000264,0000000903,TRUE
342,0000000261,0000000064,FALSE
343,0000000303,0000000288,FALSE
344,0000000467,0000000510,TRUE
345,0000000493,0000000913,TRUE
346,0000000320,0000000847,FALSE
347,0000000174,0000000064,FALSE
348,0000000340,0000000942,FALSE
349,0000000409,0000000562,FALSE
350,0000000494,0000000599,TRUE
351,0000000382,0000000024,FALSE
352,0000000414,0000000479,FALSE
353,0000000113,0000000025,TRUE
354,0000000267,0000000975,FALSE
355,0000000193,0000000742,TRUE
356,0000000271,0000000886,FALSE
357,0000000330,0000000034,TRUE
358,0000000277,0000000725,FALSE
359,0000000441,0000000341,TRUE
360,0000000184,0000000174,FALSE
361,0000000495,0000000677,TRUE
362,0000000303,0000000242,TRUE
363,0000000426,0000000425,FALSE
364,0000000260,0000000591,TRUE
365,0000000123,0000000680,FALSE
366,0000000452,0000000778,FALSE
367,0000000392,0000000311,TRUE
368,0000000266,0000000531,FALSE
369,0000000270,0000000448,FALSE
370,0000000167,0000000871,FALSE
371,0000000267,0000000883,TRUE
372,0000000482,0000000603,TRUE
373,0000000351,0000000100,FALSE
374,0000000252,0000000263,TRUE
375,0000000425,0000000949,FALSE
376,0000000152,0000000307,TRUE
377,0000000407,0000000214,FALSE
378,0000000251,0000000564,FALSE
379,0000000395,0000000721,FALSE
380,0000000155,0000000099,FALSE
381,0000000341,0000000304,FALSE
382,0000000366,0000000544,FALSE
383,0000000289,0000000222,FALSE
384,0000000433,0000000851,TRUE
385,0000000120,0000000929,FALSE
386,0000000277,0000000630,FALSE
387,0000000475,0000000117,FALSE
388,0000000329,0000000918,TRUE
389,0000000481,0000000083,FALSE
390,0000000500,0000000420,FALSE
391,0000000485,0000000635,FALSE
392,0000000209,0000000995,TRUE
393,0000000282,0000000350,FALSE
394,0000000263,0000000969,FALSE
395,0000000164,0000000680,TRUE
396,0000000322,0000000811,TRUE
397,0000000451,0000000199,FALSE
398,0000000374,0000000950,TRUE
399,0000000334,0000000522,FALSE
400,0000000444,0000000945,TRUE
401,0000000114,0000000020,FALSE
402,0000000267,0000000656,TRUE
403,0000000248,0000000823,TRUE
404,0000000423,0000000227,FALSE
405,0000000125,0000000968,FALSE
406,0000000376,0000000739,TRUE
407,0000000444,0000000841,FALSE
408,0000000136,0000000099,FALSE
409,0000000211,0000000019,FALSE
410,0000000471,0000000238,TRUE
411,0000000182,0000000216,TRUE
412,0000000276,0000000498,FALSE
413,0000000394,0000000803,TRUE
414,0000000360,0000000889,FALSE
415,0000000206,0000000966,TRUE
416,0000000430,0000000782,FALSE
417,0000000127,0000000957,FALSE
418,0000000472,0000000555,FALSE
419,0000000444,0000000775,TRUE
420,0000000197,0000000429,FALSE
421,0000000489,0000000055,TRUE
422,0000000234,0000000997,FALSE
423,0000000205,0000000490,FALSE
424,0000000363,0000000930,TRUE
425,0000000384,0000000810,FALSE
426,0000000122,0000000409,TRUE
427,0000000406,0000000461,FALSE
428,0000000346,0000000053,TRUE
429,0000000176,0000000437,TRUE
430,0000000158,0000000462,FALSE
431,0000000125,0000000153,TRUE
432,0000000136,0000000261,FALSE
433,0000000313,0000000733,TRUE
434,0000000307,0000000444,FALSE
435,0000000270,0000000951,TRUE
436,0000000374,0000000568,FALSE
437,0000000322,0000000633,FALSE
438,0000000197,0000000630,TRUE
439,0000000236,0000000724,FALSE
440,0000000361,0000000899,FALSE
441,0000000173,0000000796,TRUE
442,0000000198,0000000380,FALSE
443,0000000265,0000000079,FALSE
444,0000000423,0000000920,TRUE
445,0000000192,0000000165,FALSE
446,0000000149,0000000792,TRUE
447,0000000115,0000000114,TRUE
448,0000000407,0000000314,FALSE
449,0000000234,0000000004,TRUE
450,0000000140,0000000203,FALSE
451,0000000269,0000000156,TRUE
452,0000000459,0000000446,FALSE
453,0000000429,0000000571,TRUE
454,0000000474,0000000889,FALSE
455,0000000245,0000000981,TRUE
456,0000000464,0000000861,TRUE
457,0000000478,0000000128,FALSE
458,0000000409,0000000522,TRUE
459,0000000356,0000000244,FALSE
460,0000000313,0000000047,FALSE
461,0000000145,0000000836,TRUE
462,0000000247,0000000533,FALSE
463,0000000362,0000000241,TRUE
464,0000000383,0000000430,FALSE
465,0000000170,0000000510,FALSE
466,0000000355,0000000345,FALSE
467,0000000400,0000000701,FALSE
468,0000000470,0000000145,TRUE
469,0000000297,0000000679,FALSE
470,0000000248,0000000349,FALSE
471,0000000199,0000000890,FALSE
472,0000000357,0000000940,FALSE
473,0000000332,0000000811,FALSE
474,0000000174,0000000157,TRUE
475,0000000232,0000000177,FALSE
476,0000000283,0000000899,TRUE
477,0000000222,0000000506,FALSE
478,0000000167,0000000253,TRUE
479,0000000456,0000000079,FALSE
480,0000000265,0000000120,FALSE
481,0000000214,0000000990,FALSE
482,0000000475,0000000990,FALSE
483,0000000171,0000000827,FALSE
484,0000000417,0000000026,TRUE
485,0000000194,0000000534,FALSE
486,0000000420,0000000081,FALSE
487,0000000235,0000000580,FALSE
488,0000000231,0000000973,FALSE
489,0000000405,0000000495,TRUE
490,0000000420,0000000311,FALSE
491,0000000330,0000000383,FALSE
492,0000000136,0000000548,FALSE
493,0000000384,0000000890,FALSE
494,0000000450,0000000718,TRUE
495,0000000397,0000000286,FALSE
496,0000000297,0000000689,TRUE
497,0000000182,0000000805,TRUE
498,0000000403,0000000421,FALSE
499,0000000175,0000000667,FALSE
500,0000000452,0000000608,FALSE
