000000000000001245,17/4/2014 0:00,4
000000000000001252,26/4/2014 0:00,4
000000000000001309,17/6/2014 0:00,4
000000000000001322,2/7/2014 0:00,4
000000000000001325,4/7/2014 0:00,4
000000000000001352,28/7/2014 0:00,4
000000000000001379,21/8/2014 0:00,4
000000000000001416,29/9/2014 0:00,4
000000000000001453,29/10/2014 0:00,4
000000000000001461,4/11/2014 0:00,4
000000000000001508,20/12/2014 0:00,4
000000000000001551,6/2/2015 0:00,4
000000000000001552,7/2/2015 0:00,4
000000000000001559,10/2/2015 0:00,4
000000000000001579,4/3/2015 0:00,4
000000000000001597,20/3/2015 0:00,4
000000000000001606,30/3/2015 0:00,4
000000000000001619,12/4/2015 0:00,4
000000000000001655,13/5/2015 0:00,4
000000000000001662,21/5/2015 0:00,4
000000000000001671,25/5/2015 0:00,4
000000000000001674,28/5/2015 0:00,4
000000000000001688,16/6/2015 0:00,4
000000000000001702,2/7/2015 0:00,4
000000000000001712,7/7/2015 0:00,4
000000000000001810,27/9/2015 0:00,4
000000000000001813,29/9/2015 0:00,4
000000000000001875,3/12/2015 0:00,4
000000000000001901,28/12/2015 0:00,4
000000000000001951,10/2/2016 0:00,4
000000000000001959,19/2/2016 0:00,4
000000000000001965,27/2/2016 0:00,4
000000000000002118,29/7/2016 0:00,4
000000000000002218,7/11/2016 0:00,4
000000000000002229,12/11/2016 0:00,4
000000000000002243,19/11/2016 0:00,4
000000000000002255,26/11/2016 0:00,4
000000000000002445,28/5/2017 0:00,4
000000000000002465,19/6/2017 0:00,4
000000000000002467,18/6/2017 0:00,4
000000000000002488,6/7/2017 0:00,4
000000000000002589,5/10/2017 0:00,4
000000000000002671,21/12/2017 0:00,4
000000000000002684,3/1/2018 0:00,4
000000000000002696,16/1/2018 0:00,4
000000000000002710,31/1/2018 0:00,4
000000000000002785,7/4/2018 0:00,4
000000000000002888,30/6/2018 0:00,4
000000000000002912,23/7/2018 0:00,4
000000000000002929,9/8/2018 0:00,4
000000000000002936,16/8/2018 0:00,4
000000000000002937,15/8/2018 0:00,4
000000000000002967,16/9/2018 0:00,4
000000000000002986,4/10/2018 0:00,4
000000000000003000,14/10/2018 0:00,4
000000000000003002,16/10/2018 0:00,4
000000000000003060,16/12/2018 0:00,4
000000000000003092,17/1/2019 0:00,4
000000000000003103,31/1/2019 0:00,4
000000000000003109,5/2/2019 0:00,4
000000000000003146,16/3/2019 0:00,4
000000000000003200,15/5/2019 0:00,4
000000000000003217,29/5/2019 0:00,4
000000000000003224,5/6/2019 0:00,4
000000000000003280,26/7/2019 0:00,4
000000000000003296,7/8/2019 0:00,4
000000000000003300,9/8/2019 0:00,4
000000000000003318,24/8/2019 0:00,4
000000000000003325,29/8/2019 0:00,4
000000000000003341,8/9/2019 0:00,4
000000000000003378,11/10/2019 0:00,4
000000000000003425,27/11/2019 0:00,4
000000000000003439,7/12/2019 0:00,4
000000000000003458,22/12/2019 0:00,4
000000000000003473,2/1/2020 0:00,4
000000000000003474,31/12/2019 0:00,4
000000000000003553,6/3/2020 0:00,4
000000000000003575,25/3/2020 0:00,4
000000000000003673,25/6/2020 0:00,4
000000000000003684,3/7/2020 0:00,4
000000000000003689,10/7/2020 0:00,4
000000000000003731,12/8/2020 0:00,4
000000000000003733,13/8/2020 0:00,4
000000000000003737,19/8/2020 0:00,4
000000000000003818,28/10/2020 0:00,4
000000000000003831,7/11/2020 0:00,4
000000000000003854,30/11/2020 0:00,4
000000000000003929,7/2/2021 0:00,4
000000000000003939,21/2/2021 0:00,4
000000000000003951,7/3/2021 0:00,4
000000000000003981,17/4/2021 0:00,4
000000000000004003,4/5/2021 0:00,4
000000000000004005,6/5/2021 0:00,4
000000000000004044,6/7/2021 0:00,4
000000000000004064,22/7/2021 0:00,4
000000000000004085,9/8/2021 0:00,4
000000000000004152,13/10/2021 0:00,4
000000000000004158,20/10/2021 0:00,4
000000000000004169,29/10/2021 0:00,4
000000000000004183,14/11/2021 0:00,4
000000000000004197,29/11/2021 0:00,4
000000000000004205,6/12/2021 0:00,4
000000000000004229,2/1/2022 0:00,4
000000000000004239,12/1/2022 0:00,4
000000000000004288,2/3/2022 0:00,4
000000000000004308,16/3/2022 0:00,4
000000000000004363,15/5/2022 0:00,4
000000000000004376,29/5/2022 0:00,4
000000000000004385,4/6/2022 0:00,4
000000000000004411,5/7/2022 0:00,4
000000000000004412,7/7/2022 0:00,4
000000000000004432,1/8/2022 0:00,4
000000000000004451,17/8/2022 0:00,4
000000000000004467,31/8/2022 0:00,4
000000000000004480,11/9/2022 0:00,4
000000000000004509,12/10/2022 0:00,4
000000000000004596,30/12/2022 0:00,4
000000000000004616,21/1/2023 0:00,4
000000000000004641,5/2/2023 0:00,4
000000000000004644,6/2/2023 0:00,4
000000000000004695,25/3/2023 0:00,4
000000000000004737,6/5/2023 0:00,4
000000000000004769,25/5/2023 0:00,4
000000000000004800,24/6/2023 0:00,4
000000000000004873,26/8/2023 0:00,4
000000000000004889,6/9/2023 0:00,4
000000000000004973,4/12/2023 0:00,4
000000000000004996,1/1/2024 0:00,4
000000000000000001,8/1/2011 14:45,3
000000000000000002,5/1/2011 15:57,3
000000000000000003,8/1/2011 12:15,3
000000000000000004,5/1/2011 10:16,3
000000000000000005,7/1/2011 13:22,3
000000000000000006,9/1/2011 16:56,3
000000000000000007,12/1/2011 10:54,3
000000000000000009,15/1/2011 13:17,3
000000000000000010,14/1/2011 11:39,3
000000000000000011,16/1/2011 11:23,3
000000000000000012,19/1/2011 15:00,3
000000000000000013,19/1/2011 9:22,3
000000000000000014,17/1/2011 12:14,3
000000000000000015,19/1/2011 14:46,3
000000000000000016,19/1/2011 12:23,3
000000000000000019,29/1/2011 13:15,3
000000000000000020,23/1/2011 14:31,3
000000000000000021,24/1/2011 13:45,3
000000000000000022,25/1/2011 9:03,3
000000000000000023,28/1/2011 14:57,3
000000000000000025,4/2/2011 15:42,3
000000000000000026,2/2/2011 16:11,3
000000000000000030,3/2/2011 10:24,3
000000000000000031,5/2/2011 11:57,3
000000000000000032,4/2/2011 16:41,3
000000000000000034,9/2/2011 13:08,3
000000000000000036,8/2/2011 15:44,3
000000000000000039,12/2/2011 12:19,3
000000000000000040,11/2/2011 12:41,3
000000000000000041,11/2/2011 13:10,3
000000000000000042,13/2/2011 10:28,3
000000000000000045,14/2/2011 10:16,3
000000000000000046,15/2/2011 9:00,3
000000000000000048,17/2/2011 12:36,3
000000000000000049,16/2/2011 11:06,3
000000000000000050,20/2/2011 10:38,3
000000000000000051,20/2/2011 14:02,3
000000000000000052,20/2/2011 12:07,3
000000000000000053,21/2/2011 15:45,3
000000000000000055,23/2/2011 12:38,3
000000000000000056,22/2/2011 15:20,3
000000000000000058,28/2/2011 10:59,3
000000000000000059,23/2/2011 14:59,3
000000000000000060,28/2/2011 13:44,3
000000000000000061,26/2/2011 13:18,3
000000000000000062,26/2/2011 14:26,3
000000000000000063,7/3/2011 12:43,3
000000000000000064,2/3/2011 13:10,3
000000000000000065,3/3/2011 12:47,3
000000000000000066,5/3/2011 10:41,3
000000000000000067,9/3/2011 10:59,3
000000000000000069,6/3/2011 15:57,3
000000000000000070,9/3/2011 16:51,3
000000000000000073,11/3/2011 13:57,3
000000000000000074,14/3/2011 15:11,3
000000000000000075,13/3/2011 10:38,3
000000000000000076,16/3/2011 9:53,3
000000000000000077,21/3/2011 14:09,3
000000000000000078,24/3/2011 12:58,3
000000000000000079,23/3/2011 12:18,3
000000000000000081,25/3/2011 15:01,3
000000000000000082,25/3/2011 14:23,3
000000000000000083,29/3/2011 12:38,3
000000000000000084,30/3/2011 12:56,3
000000000000000085,2/4/2011 11:01,3
000000000000000086,3/4/2011 15:35,3
000000000000000087,4/4/2011 9:04,3
000000000000000088,3/4/2011 13:24,3
000000000000000091,3/4/2011 12:05,3
000000000000000094,7/4/2011 10:48,3
000000000000000096,10/4/2011 11:15,3
000000000000000097,14/4/2011 11:19,3
000000000000000099,13/4/2011 10:45,3
000000000000000101,16/4/2011 12:28,3
000000000000000103,14/4/2011 16:29,3
000000000000000105,16/4/2011 14:48,3
000000000000000107,16/4/2011 12:00,3
000000000000000109,17/4/2011 12:45,3
000000000000000111,19/4/2011 15:55,3
000000000000000113,23/4/2011 15:13,3
000000000000000114,21/4/2011 15:27,3
000000000000000116,24/4/2011 9:25,3
000000000000000118,5/5/2011 10:52,3
000000000000000120,7/5/2011 9:15,3
000000000000000123,9/5/2011 12:57,3
000000000000000124,10/5/2011 16:11,3
000000000000000126,16/5/2011 12:20,3
000000000000000127,14/5/2011 15:30,3
000000000000000129,15/5/2011 16:06,3
000000000000000130,17/5/2011 11:15,3
000000000000000132,19/5/2011 15:54,3
000000000000000133,22/5/2011 14:56,3
000000000000000134,26/5/2011 15:02,3
000000000000000135,23/5/2011 13:07,3
000000000000000136,25/5/2011 10:30,3
000000000000000139,28/5/2011 9:48,3
000000000000000142,29/5/2011 14:44,3
000000000000000143,28/5/2011 13:25,3
000000000000000146,31/5/2011 9:28,3
000000000000000147,6/6/2011 15:34,3
000000000000000148,7/6/2011 14:08,3
000000000000000151,7/6/2011 15:16,3
000000000000000152,10/6/2011 11:59,3
000000000000000153,12/6/2011 16:48,3
000000000000000154,11/6/2011 13:19,3
000000000000000155,12/6/2011 16:19,3
000000000000000156,14/6/2011 9:11,3
000000000000000157,18/6/2011 12:32,3
000000000000000160,22/6/2011 16:41,3
000000000000000164,20/6/2011 12:21,3
000000000000000165,22/6/2011 15:55,3
000000000000000166,23/6/2011 13:22,3
000000000000000167,23/6/2011 11:27,3
000000000000000168,23/6/2011 11:14,3
000000000000000169,30/6/2011 11:37,3
000000000000000170,29/6/2011 9:46,3
000000000000000172,28/6/2011 12:01,3
000000000000000173,25/6/2011 15:11,3
000000000000000174,27/6/2011 10:14,3
000000000000000175,29/6/2011 12:28,3
000000000000000176,30/6/2011 12:45,3
000000000000000177,30/6/2011 11:29,3
000000000000000178,29/6/2011 9:13,3
000000000000000180,1/7/2011 9:41,3
000000000000000181,30/6/2011 16:05,3
000000000000000182,30/6/2011 16:32,3
000000000000000183,2/7/2011 10:29,3
000000000000000185,1/7/2011 9:17,3
000000000000000187,4/7/2011 12:23,3
000000000000000189,10/7/2011 10:44,3
000000000000000190,7/7/2011 16:17,3
000000000000000191,5/7/2011 10:43,3
000000000000000193,8/7/2011 10:00,3
000000000000000194,7/7/2011 9:49,3
000000000000000195,8/7/2011 16:42,3
000000000000000196,11/7/2011 12:31,3
000000000000000198,12/7/2011 12:20,3
000000000000000199,20/7/2011 13:13,3
000000000000000201,16/7/2011 13:41,3
000000000000000202,19/7/2011 12:55,3
000000000000000203,20/7/2011 12:12,3
000000000000000205,23/7/2011 16:36,3
000000000000000206,24/7/2011 13:25,3
000000000000000207,24/7/2011 9:16,3
000000000000000209,26/7/2011 12:57,3
000000000000000210,26/7/2011 14:13,3
000000000000000211,24/7/2011 13:04,3
000000000000000213,1/8/2011 12:13,3
000000000000000214,6/8/2011 11:36,3
000000000000000215,1/8/2011 9:03,3
000000000000000219,8/8/2011 15:53,3
000000000000000220,4/8/2011 16:33,3
000000000000000221,7/8/2011 11:10,3
000000000000000222,5/8/2011 15:15,3
000000000000000223,13/8/2011 14:44,3
000000000000000225,8/8/2011 12:45,3
000000000000000226,9/8/2011 13:11,3
000000000000000230,17/8/2011 9:55,3
000000000000000231,15/8/2011 14:02,3
000000000000000232,19/8/2011 14:24,3
000000000000000234,20/8/2011 16:54,3
000000000000000236,23/8/2011 9:59,3
000000000000000239,29/8/2011 9:48,3
000000000000000240,28/8/2011 16:16,3
000000000000000241,30/8/2011 10:41,3
000000000000000242,2/9/2011 15:50,3
000000000000000245,8/9/2011 12:45,3
000000000000000246,6/9/2011 9:44,3
000000000000000248,7/9/2011 13:29,3
000000000000000249,6/9/2011 14:43,3
000000000000000250,7/9/2011 13:47,3
000000000000000251,8/9/2011 16:25,3
000000000000000252,10/9/2011 16:28,3
000000000000000253,12/9/2011 13:20,3
000000000000000254,9/9/2011 16:57,3
000000000000000255,10/9/2011 15:16,3
000000000000000256,15/9/2011 10:54,3
000000000000000258,15/9/2011 15:54,3
000000000000000259,12/9/2011 11:52,3
000000000000000260,14/9/2011 12:45,3
000000000000000261,21/9/2011 9:17,3
000000000000000262,17/9/2011 13:05,3
000000000000000263,19/9/2011 16:27,3
000000000000000264,23/9/2011 16:37,3
000000000000000265,21/9/2011 14:41,3
000000000000000266,27/9/2011 9:24,3
000000000000000267,25/9/2011 9:07,3
000000000000000269,28/9/2011 14:14,3
000000000000000270,26/9/2011 10:48,3
000000000000000273,11/10/2011 16:05,3
000000000000000275,11/10/2011 9:03,3
000000000000000276,13/10/2011 11:33,3
000000000000000277,13/10/2011 15:19,3
000000000000000278,18/10/2011 14:39,3
000000000000000279,15/10/2011 16:06,3
000000000000000281,17/10/2011 11:49,3
000000000000000282,23/10/2011 14:54,3
000000000000000283,22/10/2011 13:28,3
000000000000000284,25/10/2011 15:41,3
000000000000000285,27/10/2011 12:28,3
000000000000000286,29/10/2011 11:37,3
000000000000000287,30/10/2011 11:48,3
000000000000000288,30/10/2011 11:20,3
000000000000000291,31/10/2011 13:47,3
000000000000000294,6/11/2011 14:46,3
000000000000000296,3/11/2011 16:00,3
000000000000000297,3/11/2011 15:21,3
000000000000000299,9/11/2011 14:53,3
000000000000000301,7/11/2011 16:42,3
000000000000000303,13/11/2011 10:22,3
000000000000000305,13/11/2011 12:12,3
000000000000000307,13/11/2011 16:06,3
000000000000000309,19/11/2011 15:18,3
000000000000000311,21/11/2011 13:08,3
000000000000000314,26/11/2011 15:19,3
000000000000000318,25/11/2011 15:38,3
000000000000000320,1/12/2011 16:42,3
000000000000000323,28/11/2011 9:53,3
000000000000000325,2/12/2011 9:30,3
000000000000000326,8/12/2011 13:12,3
000000000000000327,5/12/2011 9:08,3
000000000000000329,8/12/2011 10:01,3
000000000000000330,6/12/2011 12:24,3
000000000000000332,10/12/2011 12:46,3
000000000000000333,9/12/2011 9:51,3
000000000000000334,9/12/2011 11:24,3
000000000000000335,8/12/2011 13:16,3
000000000000000336,9/12/2011 14:56,3
000000000000000339,11/12/2011 13:52,3
000000000000000342,13/12/2011 10:56,3
000000000000000346,14/12/2011 12:01,3
000000000000000347,16/12/2011 10:13,3
000000000000000348,21/12/2011 10:42,3
000000000000000351,21/12/2011 15:06,3
000000000000000352,26/12/2011 14:35,3
000000000000000353,29/12/2011 13:03,3
000000000000000354,30/12/2011 11:37,3
000000000000000355,28/12/2011 9:01,3
000000000000000360,4/1/2012 14:30,3
000000000000000364,4/1/2012 13:26,3
000000000000000365,8/1/2012 12:04,3
000000000000000366,8/1/2012 14:08,3
000000000000000367,10/1/2012 11:47,3
000000000000000368,10/1/2012 9:57,3
000000000000000370,17/1/2012 9:01,3
000000000000000372,15/1/2012 12:18,3
000000000000000373,18/1/2012 12:14,3
000000000000000374,16/1/2012 15:02,3
000000000000000375,19/1/2012 12:11,3
000000000000000377,20/1/2012 11:23,3
000000000000000378,21/1/2012 11:58,3
000000000000000380,22/1/2012 12:53,3
000000000000000381,23/1/2012 10:11,3
000000000000000382,25/1/2012 9:40,3
000000000000000383,26/1/2012 13:44,3
000000000000000385,28/1/2012 14:12,3
000000000000000387,27/1/2012 15:33,3
000000000000000389,29/1/2012 14:38,3
000000000000000390,3/2/2012 13:54,3
000000000000000391,4/2/2012 15:01,3
000000000000000392,3/2/2012 13:26,3
000000000000000393,3/2/2012 13:12,3
000000000000000394,10/2/2012 15:37,3
000000000000000395,7/2/2012 10:51,3
000000000000000396,7/2/2012 13:44,3
000000000000000398,9/2/2012 10:13,3
000000000000000399,9/2/2012 11:44,3
000000000000000401,12/2/2012 16:55,3
000000000000000402,14/2/2012 12:36,3
000000000000000407,21/2/2012 10:23,3
000000000000000408,19/2/2012 15:41,3
000000000000000410,23/2/2012 13:25,3
000000000000000411,21/2/2012 11:56,3
000000000000000413,23/2/2012 15:39,3
000000000000000415,24/2/2012 10:42,3
000000000000000416,24/2/2012 11:24,3
000000000000000417,25/2/2012 16:02,3
000000000000000418,27/2/2012 15:59,3
000000000000000420,29/2/2012 13:51,3
000000000000000422,6/3/2012 13:38,3
000000000000000424,6/3/2012 15:08,3
000000000000000425,6/3/2012 14:10,3
000000000000000426,6/3/2012 10:14,3
000000000000000427,10/3/2012 14:44,3
000000000000000430,13/3/2012 13:25,3
000000000000000435,16/3/2012 13:26,3
000000000000000436,15/3/2012 13:25,3
000000000000000437,20/3/2012 9:38,3
000000000000000439,19/3/2012 12:00,3
000000000000000440,22/3/2012 10:10,3
000000000000000441,22/3/2012 11:03,3
000000000000000442,27/3/2012 13:32,3
000000000000000443,23/3/2012 10:48,3
000000000000000444,26/3/2012 9:02,3
000000000000000445,29/3/2012 14:47,3
000000000000000447,28/3/2012 15:23,3
000000000000000449,1/4/2012 16:00,3
000000000000000450,5/4/2012 9:30,3
000000000000000453,9/4/2012 13:15,3
000000000000000454,13/4/2012 16:13,3
000000000000000456,11/4/2012 14:38,3
000000000000000457,11/4/2012 15:12,3
000000000000000460,14/4/2012 9:57,3
000000000000000464,20/4/2012 11:41,3
000000000000000465,20/4/2012 13:48,3
000000000000000467,23/4/2012 14:52,3
000000000000000468,24/4/2012 9:10,3
000000000000000469,29/4/2012 9:10,3
000000000000000470,24/4/2012 11:20,3
000000000000000471,25/4/2012 12:43,3
000000000000000472,28/4/2012 13:54,3
000000000000000473,1/5/2012 12:44,3
000000000000000474,2/5/2012 16:10,3
000000000000000476,29/4/2012 14:20,3
000000000000000477,3/5/2012 9:46,3
000000000000000478,3/5/2012 10:35,3
000000000000000482,5/5/2012 13:50,3
000000000000000483,8/5/2012 14:54,3
000000000000000485,6/5/2012 15:46,3
000000000000000488,8/5/2012 12:30,3
000000000000000490,15/5/2012 12:44,3
000000000000000491,10/5/2012 11:16,3
000000000000000492,16/5/2012 11:38,3
000000000000000495,17/5/2012 13:07,3
000000000000000497,17/5/2012 13:24,3
000000000000000499,17/5/2012 11:08,3
000000000000000500,20/5/2012 12:31,3
000000000000000501,18/5/2012 16:43,3
000000000000000502,18/5/2012 12:46,3
000000000000000503,20/5/2012 11:15,3
000000000000000504,20/5/2012 13:24,3
000000000000000506,26/5/2012 15:55,3
000000000000000507,25/5/2012 15:00,3
000000000000000508,30/5/2012 14:35,3
000000000000000510,28/5/2012 9:02,3
000000000000000511,27/5/2012 13:00,3
000000000000000514,31/5/2012 13:26,3
000000000000000516,4/6/2012 11:48,3
000000000000000517,5/6/2012 14:30,3
000000000000000518,8/6/2012 16:33,3
000000000000000520,6/6/2012 12:02,3
000000000000000521,7/6/2012 13:52,3
000000000000000524,11/6/2012 16:07,3
000000000000000528,14/6/2012 14:42,3
000000000000000529,13/6/2012 13:48,3
000000000000000531,14/6/2012 15:54,3
000000000000000532,18/6/2012 11:58,3
000000000000000534,19/6/2012 14:48,3
000000000000000535,19/6/2012 16:14,3
000000000000000537,22/6/2012 16:40,3
000000000000000539,26/6/2012 15:32,3
000000000000000540,27/6/2012 13:39,3
000000000000000541,26/6/2012 14:03,3
000000000000000542,28/6/2012 16:36,3
000000000000000543,29/6/2012 16:53,3
000000000000000544,29/6/2012 9:13,3
000000000000000546,29/6/2012 11:17,3
000000000000000548,2/7/2012 16:15,3
000000000000000551,3/7/2012 15:04,3
000000000000000552,3/7/2012 13:32,3
000000000000000553,3/7/2012 12:02,3
000000000000000555,7/7/2012 14:07,3
000000000000000556,6/7/2012 9:51,3
000000000000000559,9/7/2012 16:35,3
000000000000000561,10/7/2012 15:59,3
000000000000000564,11/7/2012 12:18,3
000000000000000565,17/7/2012 11:08,3
000000000000000571,18/7/2012 10:24,3
000000000000000572,16/7/2012 15:38,3
000000000000000573,19/7/2012 11:23,3
000000000000000576,21/7/2012 16:01,3
000000000000000578,24/7/2012 14:07,3
000000000000000579,23/7/2012 10:19,3
000000000000000581,28/7/2012 16:32,3
000000000000000583,29/7/2012 15:25,3
000000000000000584,27/7/2012 12:05,3
000000000000000587,31/7/2012 13:46,3
000000000000000589,31/7/2012 9:37,3
000000000000000590,3/8/2012 12:43,3
000000000000000592,6/8/2012 16:47,3
000000000000000594,12/8/2012 13:02,3
000000000000000596,10/8/2012 10:32,3
000000000000000597,12/8/2012 10:08,3
000000000000000598,13/8/2012 14:03,3
000000000000000599,15/8/2012 13:48,3
000000000000000600,16/8/2012 14:59,3
000000000000000605,18/8/2012 13:46,3
000000000000000606,22/8/2012 14:23,3
000000000000000607,19/8/2012 10:05,3
000000000000000609,21/8/2012 16:01,3
000000000000000610,22/8/2012 16:00,3
000000000000000611,25/8/2012 9:49,3
000000000000000612,23/8/2012 12:37,3
000000000000000613,24/8/2012 11:33,3
000000000000000614,25/8/2012 14:50,3
000000000000000616,25/8/2012 13:35,3
000000000000000618,28/8/2012 13:06,3
000000000000000619,28/8/2012 15:47,3
000000000000000620,27/8/2012 15:11,3
000000000000000621,1/9/2012 11:36,3
000000000000000622,31/8/2012 10:58,3
000000000000000623,29/8/2012 16:02,3
000000000000000624,31/8/2012 10:28,3
000000000000000626,1/9/2012 15:42,3
000000000000000628,3/9/2012 13:05,3
000000000000000629,5/9/2012 12:52,3
000000000000000630,4/9/2012 9:47,3
000000000000000631,4/9/2012 14:01,3
000000000000000632,8/9/2012 9:46,3
000000000000000634,10/9/2012 9:15,3
000000000000000635,8/9/2012 12:17,3
000000000000000636,7/9/2012 10:52,3
000000000000000637,9/9/2012 16:23,3
000000000000000638,9/9/2012 15:23,3
000000000000000640,14/9/2012 11:45,3
000000000000000641,14/9/2012 14:24,3
000000000000000642,13/9/2012 11:20,3
000000000000000644,19/9/2012 15:08,3
000000000000000645,20/9/2012 15:37,3
000000000000000647,22/9/2012 14:25,3
000000000000000648,25/9/2012 10:50,3
000000000000000649,25/9/2012 9:39,3
000000000000000650,21/9/2012 16:03,3
000000000000000651,24/9/2012 16:43,3
000000000000000652,22/9/2012 12:10,3
000000000000000654,24/9/2012 11:21,3
000000000000000655,26/9/2012 10:28,3
000000000000000657,28/9/2012 15:14,3
000000000000000658,28/9/2012 12:17,3
000000000000000659,26/9/2012 9:18,3
000000000000000662,1/10/2012 12:32,3
000000000000000664,1/10/2012 13:16,3
000000000000000665,30/9/2012 10:15,3
000000000000000666,5/10/2012 15:52,3
000000000000000668,1/10/2012 14:06,3
000000000000000669,3/10/2012 13:43,3
000000000000000670,4/10/2012 16:29,3
000000000000000671,6/10/2012 12:06,3
000000000000000673,6/10/2012 14:02,3
000000000000000674,7/10/2012 9:25,3
000000000000000675,8/10/2012 11:21,3
000000000000000678,9/10/2012 12:21,3
000000000000000681,9/10/2012 16:06,3
000000000000000685,12/10/2012 12:34,3
000000000000000686,13/10/2012 13:07,3
000000000000000687,14/10/2012 9:10,3
000000000000000689,15/10/2012 14:06,3
000000000000000690,16/10/2012 13:21,3
000000000000000695,15/10/2012 15:29,3
000000000000000696,21/10/2012 16:19,3
000000000000000697,23/10/2012 11:06,3
000000000000000699,1/11/2012 11:15,3
000000000000000700,27/10/2012 15:24,3
000000000000000702,31/10/2012 12:42,3
000000000000000703,31/10/2012 10:27,3
000000000000000706,1/11/2012 11:16,3
000000000000000707,2/11/2012 14:51,3
000000000000000708,6/11/2012 12:09,3
000000000000000709,4/11/2012 10:59,3
000000000000000710,7/11/2012 11:06,3
000000000000000711,8/11/2012 16:52,3
000000000000000712,9/11/2012 15:28,3
000000000000000713,13/11/2012 12:58,3
000000000000000714,11/11/2012 11:47,3
000000000000000715,11/11/2012 11:18,3
000000000000000716,18/11/2012 12:48,3
000000000000000719,16/11/2012 13:21,3
000000000000000720,19/11/2012 10:26,3
000000000000000721,18/11/2012 9:50,3
000000000000000724,23/11/2012 16:06,3
000000000000000727,29/11/2012 12:49,3
000000000000000728,30/11/2012 12:06,3
000000000000000730,1/12/2012 13:25,3
000000000000000732,3/12/2012 12:55,3
000000000000000733,6/12/2012 11:35,3
000000000000000734,5/12/2012 9:55,3
000000000000000736,5/12/2012 12:26,3
000000000000000738,10/12/2012 12:56,3
000000000000000739,10/12/2012 12:21,3
000000000000000740,11/12/2012 15:36,3
000000000000000741,14/12/2012 9:58,3
000000000000000744,18/12/2012 11:17,3
000000000000000747,19/12/2012 15:36,3
000000000000000748,20/12/2012 16:03,3
000000000000000749,22/12/2012 16:50,3
000000000000000750,22/12/2012 11:37,3
000000000000000751,26/12/2012 16:00,3
000000000000000753,30/12/2012 9:32,3
000000000000000754,28/12/2012 12:49,3
000000000000000755,30/12/2012 13:21,3
000000000000000756,30/12/2012 10:07,3
000000000000000757,1/1/2013 9:28,3
000000000000000759,30/12/2012 16:16,3
000000000000000760,2/1/2013 11:37,3
000000000000000761,5/1/2013 15:08,3
000000000000000762,7/1/2013 9:09,3
000000000000000763,6/1/2013 10:52,3
000000000000000764,6/1/2013 16:38,3
000000000000000765,6/1/2013 14:38,3
000000000000000766,8/1/2013 11:10,3
000000000000000767,12/1/2013 10:27,3
000000000000000768,10/1/2013 15:26,3
000000000000000769,15/1/2013 15:48,3
000000000000000771,14/1/2013 11:13,3
000000000000000772,14/1/2013 15:52,3
000000000000000773,20/1/2013 14:03,3
000000000000000775,23/1/2013 14:26,3
000000000000000776,21/1/2013 16:58,3
000000000000000777,22/1/2013 10:06,3
000000000000000778,24/1/2013 13:31,3
000000000000000779,26/1/2013 10:45,3
000000000000000780,26/1/2013 13:14,3
000000000000000782,28/1/2013 15:10,3
000000000000000784,28/1/2013 16:32,3
000000000000000789,2/2/2013 12:22,3
000000000000000790,6/2/2013 16:33,3
000000000000000792,4/2/2013 14:42,3
000000000000000793,5/2/2013 12:42,3
000000000000000794,7/2/2013 9:20,3
000000000000000795,8/2/2013 10:48,3
000000000000000796,8/2/2013 10:12,3
000000000000000797,12/2/2013 11:46,3
